"revision","rustdoc_item_id","public_path","kind","classification","harness_route","evidence_state"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6002","aarch64_vmsa::translation::walk::WalkLeaf::raw","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5900","aarch64_vmsa::translation::walk::WalkLeafFieldsOf","type_alias","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","4220","aarch64_vmsa::translation::walk::WalkLeafKind","enum","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6096","aarch64_vmsa::translation::walk::WalkOutcome","enum","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6073","aarch64_vmsa::translation::walk::WalkStep","enum","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6037","aarch64_vmsa::translation::walk::WalkTable","struct","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6038","aarch64_vmsa::translation::walk::WalkTable::cursor","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6042","aarch64_vmsa::translation::walk::WalkTable::entry_index","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6047","aarch64_vmsa::translation::walk::WalkTable::fields","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6041","aarch64_vmsa::translation::walk::WalkTable::level","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6039","aarch64_vmsa::translation::walk::WalkTable::location","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6043","aarch64_vmsa::translation::walk::WalkTable::next","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6045","aarch64_vmsa::translation::walk::WalkTable::next_cursor","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6046","aarch64_vmsa::translation::walk::WalkTable::next_location","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6044","aarch64_vmsa::translation::walk::WalkTable::next_table","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6040","aarch64_vmsa::translation::walk::WalkTable::raw","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5901","aarch64_vmsa::translation::walk::WalkTableFieldsOf","type_alias","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6191","aarch64_vmsa::translation::walk::Walker","struct","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6195","aarch64_vmsa::translation::walk::Walker::access","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6196","aarch64_vmsa::translation::walk::Walker::access_mut","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6198","aarch64_vmsa::translation::walk::Walker::cursor","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6197","aarch64_vmsa::translation::walk::Walker::into_access","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6192","aarch64_vmsa::translation::walk::Walker::new","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6193","aarch64_vmsa::translation::walk::Walker::root","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6194","aarch64_vmsa::translation::walk::Walker::root_level","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6199","aarch64_vmsa::translation::walk::Walker::step","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6202","aarch64_vmsa::translation::walk::Walker::translate","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","6200","aarch64_vmsa::translation::walk::Walker::walk","function","typed-inspection","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: walk.cursor-boundaries; geometry.path-boundaries; mapper.live-range","evidence-complete"
